ean,pasillo,rubro,subrubro,descripcion,marca,imagen_url,nombre_supertop
7791122000131,Alimentos,Endulzantes,Azucar,AZUCAR IMPALPABLE VELEZ X250GR,Velez,https://supertopar.vteximg.com.br/arquivos/ids/163005/107021.jpg,Azucar Impalpable Velez x 250gr
7791122000148,Alimentos,Infusiones,Te,TE VELEZ EN SAQUITOS X 50UN,Velez,https://supertopar.vteximg.com.br/arquivos/ids/163063/138044.jpg,Te Velez en Saquitos x 50un
7791122000162,Alimentos,Infusiones,Cafe,CAFE VELEZ EN SAQUITOSIN SOBRE X 25UN,Velez,https://supertopar.vteximg.com.br/arquivos/ids/163134/110090.jpg,Cafe Velez en Saquito Sin Sobrex 25un
7791122000285,Alimentos,Sal yEspecies,Especies,COMINO MOLIDO VELEZ X 25GR,Velez,https://supertopar.vteximg.com.br/arquivos/ids/163023/115098.jpg,Comino Molido Velez x 25gr
7791122000292,Alimentos,Sal y Especies,Especies,AJI MOLIDO VELEZ X 25GR,Velez,https://supertopar.vteximg.com.br/arquivos/ids/163006/115050.jpg,Aji Molido Velez x 25gr
7791122000438,Alimentos,Sal y Especies,Especies,CONDIMENTO PARA PIZZA VELEZ X 25GR,Velez,https://supertopar.vteximg.com.br/arquivos/ids/163020/115092.jpg,Condimento para Pizza Velez x 25gr
7791122000445,Alimentos,Producción de Repositeria-Panaderia,Esencias y Prod. de Repositeria,COCORALLADO VELEZ X 25GR,Velez,https://supertopar.vteximg.com.br/arquivos/ids/163022/115095.jpg,Coco Rallado Velez x 25gr
7791122000476,Alimentos,Sal y Especies,Especies,CANELA MOLIDA VELEZ X 25GR,Velez,https://supertopar.vteximg.com.br/arquivos/ids/163019/115091.jpg,Canela Molida Velez x 25gr
7791122000780,Alimentos,Sal y Especies,Especies,CHIMICHURRI VELEZ X 25GR,Velez,https://supertopar.vteximg.com.br/arquivos/ids/163021/115093.jpg,Chimichurri Velezx 25gr
7791122000803,Alimentos,Sal y Especies,Especies,AJO DESHIDRATADO GRANULADO VELEZ X 25GR,Velez,https://supertopar.vteximg.com.br/arquivos/ids/163026/115125.jpg,Ajo Deshidratado Granulado Velez x 25gr
7791122002036,Alimentos,Infusiones,Yerba Mate,YERBA MATE VELEZ SAQUITOS X 50UN,Velez,https://supertopar.vteximg.com.br/arquivos/ids/164416/141396.jpg,Yerba Mate Velez Saquitos x 50un
7791130001694,Limpieza,Lavado de Ropa,Brillos y Pomadas para Calzado,POMADA COBRA AUTOBRILLO CAFE X 60CC,Cobra,https://supertopar.vteximg.com.br/arquivos/ids/161582/205060.jpg,Pomada Cobra Autobrillo Cafe x 60cc
7791130001755,Limpieza,Lavado de Ropa,Quita Manchas,QUITAMANCHAS VANISH ROSA GATILLO X 500CC,Vanish,https://supertopar.vteximg.com.br/arquivos/ids/159060/234081.jpg,Quitamanchas Vanish Rosa Gatillo x 500cc
7791130001786,Limpieza,Lavado de Ropa,Quita Manchas,QUITAMANCHAS VANISH PRELAVADO WHITE DOY PACK X 400CC,Vanish,https://supertopar.vteximg.com.br/arquivos/ids/159044/234044.jpg,Quitamanchas Vanish Prelavado White Doy Pack x 400cc
7791130001830,Limpieza,Lavado de Ropa,Quita Manchas,QUITAMANCHAS VANISH PRELAVADO GATILLO X 500CC,Vanish,https://supertopar.vteximg.com.br/arquivos/ids/159041/234036.jpg,Quitamanchas Vanish Prelavado Gatillo x 500cc
7791130002165,Limpieza,Desodorantes de Ambientes,Difusores,DESODORANTE AIR WICK VAINILLA REPUESTO,Air Wick,https://supertopar.vteximg.com.br/arquivos/ids/158973/232406.jpg,Desodorante Air Wick Vainilla Repuesto
7791130002271,Limpieza,Lavado de Ropa,Quita Manchas,QUITAMANCHAS VANISH WHITE DOY PACK X 400CC,Vanish,https://supertopar.vteximg.com.br/arquivos/ids/159049/234053.jpg,Quitamanchas Vanish White Doy Pack x 400cc
7791130002431,Limpieza,Cocina,Detergentes,ABRILLANTADOR FINISH PARA LAVAVAJILLA BOTELLA X 400CC,Finish,https://supertopar.vteximg.com.br/arquivos/ids/159134/243201.jpg,Abrillantador Finish para Lavavajilla Botella x 400cc
7791130002776,Limpieza,Pisos y Muebles,Limpiadores Multisuperficies,LIMPIADOR PROCENEX BAñO DOY PACK X 420CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159240/247136.jpg,Limpiador Procenex Baño Doy Pack x 420cc
7791130003582,Limpieza,Baño,Desodorante Inodoro,DESINFECTANTE INODORO HARPIC PASTILLA PINO X 20GR,Harpic,https://supertopar.vteximg.com.br/arquivos/ids/159022/233148.jpg,Desinfectante Inodoro Harpic Pastilla Pino x 20gr
7791130003643,Limpieza,Lavado deRopa,Jabones,DETERGENTE LIQUIDO WOOLITE MATIC BEBE DOY PACK X900CC,Woolite,https://supertopar.vteximg.com.br/arquivos/ids/159064/240141.jpg,Detergente Liquido Woolite Matic Bebe Doy Pack x 900cc
7791130065832,Limpieza,Desodorantes de Ambientes,Difusores,DESODORANTE AMBIENTE AIR WICK MATIC LAVANDA+REPUESTO,Air Wick,https://supertopar.vteximg.com.br/arquivos/ids/158969/232278.jpg,Desodorante Ambiente Air Wick Matic Lavanda+repuesto
7791130146913,Limpieza,Pisos y Muebles,Limpiadores Multisuperficies,LIMPIADOR PROCENEX COCINA GATILLO X 500CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159234/247113.jpg,Limpiador Procenex Cocina Gatillo x 500cc
7791130681414,Limpieza,Baño,Desodorante Inodoro,LIMPIADOR INODORO HARPIC LIQUIDOPLUS FRESH X 500CC,Harpic,https://supertopar.vteximg.com.br/arquivos/ids/159017/233135.jpg,Limpiador Inodoro Harpic Liquido Plus Fresh x 500cc
7791130681421,Limpieza,Baño,Desodorante Inodoro,LIMPIADOR INODORO HARPIC LIQUIDOPLUS CITRUS X 500CC,Harpic,https://supertopar.vteximg.com.br/arquivos/ids/159018/233136.jpg,Limpiador Inodoro Harpic Liquido Plus Citrus x 500cc
7791130681438,Limpieza,Baño,Desodorante Inodoro,LIMPIADOR INODORO HARPIC LIQUIDO PLUS BLANCO Y BRILLANTE X 500CC,Harpic,https://supertopar.vteximg.com.br/arquivos/ids/159019/233140.jpg,Limpiador Inodoro Harpic Liquido Plus Blanco yBrillante x 500cc
7791130683531,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR PROCENEX FLORES DE JARDIN X 900CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159193/245172.jpg,Limpiador Procenex Flores de Jardin x 900cc
7791130683678,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR PROCENEX LIMON X 900CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159183/245155.jpg,Limpiador Procenex Limon x 900cc
7791130683777,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR PROCENEX FLORES DEL JARDIN X 1800CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159185/245157.jpg,Limpiador Procenex Flores del Jardin x 1800cc
7791130683784,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR PROCENEX MARINA X 1800CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159186/245158.jpg,Limpiador Procenex Marina x 1800cc
7791130683814,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR PROCENEX PINO X 1800CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159188/245160.jpg,Limpiador Procenex Pino x 1800cc
7791130683838,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR PROCENEX JAZMIN X 1800CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159189/245162.jpg,Limpiador Procenex Jazmin x 1800cc
7791130683869,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR PROCENEX JARDIN X 5LT,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159192/245169.jpg,Limpiador Procenex Jardin x 5lt
7791130683876,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR PROCENEX MARINA X 5LT,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159191/245164.jpg,Limpiador Procenex Marina x 5lt
7791130962025,Limpieza,Lavado de Ropa,Quita Manchas,QUITAMANCHAS VANISH LIQUIDO DOY PACK X 650CC,Vanish,https://supertopar.vteximg.com.br/arquivos/ids/159058/234079.jpg,Quitamanchas Vanish Liquido Doy Pack x 650cc
7791130962193,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR LYSOL LAVANDA X 900CC,Lysol,https://supertopar.vteximg.com.br/arquivos/ids/159196/245215.jpg,Limpiador Lysol Lavanda x 900cc
7791130962230,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR LYSOL MARINA X1800CC,Lysol,https://supertopar.vteximg.com.br/arquivos/ids/159199/245235.jpg,Limpiador Lysol Marina x 1800cc
7791130962254,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR LYSOL LAVANDA X 1800CC,Lysol,https://supertopar.vteximg.com.br/arquivos/ids/159195/245213.jpg,Limpiador Lysol Lavanda x 1800cc
7791130962407,Limpieza,Lavado de Ropa,Jabones,DETERGENTE LIQUIDO WOOLITE LAVADO A MANO BEBE X 450CC,Woolite,https://supertopar.vteximg.com.br/arquivos/ids/159065/240149.jpg,Detergente Liquido Woolite Lavado a Mano Bebe x 450cc
7791130962551,Limpieza,Pisosy Muebles,Limpiadores Multisuperficies,LIMPIADOR PROCENEX COCINA DOY PACK X 820CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159243/247144.jpg,Limpiador Procenex Cocina Doy Pack x 820cc
7791130962568,Limpieza,Pisosy Muebles,Limpiadores Multisuperficies,LIMPIADOR PROCENEX BAñO DOY PACK X 820CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159242/247143.jpg,Limpiador Procenex Baño Doy Pack x 820cc
7791130962575,Limpieza,Pisos y Muebles,Limpiadores Multisuperficies,LIMPIADOR PROCENEX VIDRIO DOY PACK X 820CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159241/247142.jpg,Limpiador Procenex Vidrio Doy Pack x 820cc
7791130962704,Limpieza,Pisos y Muebles,Limpiadores Multisuperficies,LIMPIADOR VANISH ALFOMBRA TAPIZADOSX 582GR,Vanish,https://supertopar.vteximg.com.br/arquivos/ids/159244/247160.jpg,Limpiador Vanish Alfombra Tapizados x 582gr
7791130962902,Limpieza,Cocina,Detergentes,finish limpiador lavavajillas x 250cc,Finish,https://supertopar.vteximg.com.br/arquivos/ids/165519/243300.jpg,Finish Limpiador Lavavajillas x 250cc
7791130963312,Limpieza,Cocina,Detergentes,DETERGENTE FINISH TABLETA PARA LAVAVAJILLAS X 15UN,Finish,https://supertopar.vteximg.com.br/arquivos/ids/163445/243371.jpg,Detergente Finish Tableta para Lavavajillas x 15un
7791130963374,Limpieza,Pisos y Muebles,Limpiadores para Pisos,LIMPIADOR PROCENEX TROPICALX 1800CC,Procenex,https://supertopar.vteximg.com.br/arquivos/ids/159219/245267.jpg,Limpiador Procenex Tropical x 1800cc
7791130963411,Limpieza,Lavado de Ropa,Jabones,DETERGENTE LIQUIDO WOOLITE ROPA OSCURA DOY PACK X 900CC,Woolite,https://supertopar.vteximg.com.br/arquivos/ids/159079/240214.jpg,Detergente Liquido Woolite Ropa Oscura Doy Pack x 900cc
7791130963428,Limpieza,Lavado de Ropa,Jabones,DETERGENTE LIQUIDO WOOLITE MATIC TODOS LOS DIAS DOY PACK X 900CC,Woolite,https://supertopar.vteximg.com.br/arquivos/ids/159084/240220.jpg,Detergente Liquido Woolite Matic Todos los Dias Doy Pack x 900cc
7791130963435,Limpieza,Lavado de Ropa,Jabones,DETERGENTE LIQUIDO WOOLITE EXTRA BLANCODOY PACK X 450CC,Woolite,https://supertopar.vteximg.com.br/arquivos/ids/159077/240212.jpg,Detergente Liquido Woolite Extra Blanco Doy Pack x 450cc
7791200000527,Bebidas,Fernet yAperitivos,Aperitivos Con Alcohol,APERITIVO APEROL X 750CC,Aperol,https://supertopar.vteximg.com.br/arquivos/ids/156625/301145.jpg,Aperitivo Aperol x 750cc
7791200000619,Bebidas,Fernet y Aperitivos,Aperitivos Con Alcohol,APERITIVO CYNAR X 750CC,Cynar,https://supertopar.vteximg.com.br/arquivos/ids/158387/301183.jpg,Aperitivo Cynar x 750cc
7791200200538,Bebidas,Fernet y Aperitivos,Aperitivos Con Alcohol,CINZANO BIANCO X 1LT,Cinzano,https://supertopar.vteximg.com.br/arquivos/ids/156627/301199.jpg,Cinzano Bianco x 1lt
7791203000029,Bebidas,Vinos y Espumantes,Vinos Blancos,VINO LUIGI BOSCA INSIGNIA CHARDONNAY X 750CC,Luigi Bosca,https://supertopar.vteximg.com.br/arquivos/ids/163205/326120.jpg,Vino Luigi Bosca Insignia Chardonnay x 750cc
7791203000104,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO LUIGI BOSCA DE SANGRE CORTE BLEND X 750CC,Luigi Bosca,https://supertopar.vteximg.com.br/arquivos/ids/163201/325479.jpg,Vino Luigi Boscade Sangre Corte Blend x 750cc
7791203001248,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO LUIGI BOSCA CABERNET SAUVIGNON X 750CC,Luigi Bosca,https://supertopar.vteximg.com.br/arquivos/ids/162713/325074.jpg,Vino Luigi BoscaCabernet Sauvignon x 750cc
7791203001453,Bebidas,Vinos y Espumantes,Vinos Espumantes y Champagne,CHAMPAGNE LUIGI BOSCA BRUT NATURE X 750CC,Luigi Bosca,https://supertopar.vteximg.com.br/arquivos/ids/163969/309159.jpg,Champagne Luigi Bosca Brut Nature x 750cc
7791203002436,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO LUIGIBOSCA MALBEC X 750CC,Luigi Bosca,https://supertopar.vteximg.com.br/arquivos/ids/162720/325353.jpg,Vino Luigi BoscaMalbec x 750cc
7791203002603,Bebidas,Vinos y Espumantes,Vinos Espumantes y Champagne,CHAMPAGNE LUIGIBOSCA EXTRA BRUT X 750CC,LuigiBosca,https://supertopar.vteximg.com.br/arquivos/ids/163196/309363.jpg,Champagne Luigi Bosca Extra Brut x 750cc
7791203003341,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO LA LINDA MALBEC X 750CC,La Linda,https://supertopar.vteximg.com.br/arquivos/ids/162721/325358.jpg,Vino la Linda Malbec x 750cc
7791203003358,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO LA LINDA RED BLEND X 750CC,La Linda,https://supertopar.vteximg.com.br/arquivos/ids/162730/325465.jpg,Vino la Linda Red Blend x 750cc
7791203003365,Bebidas,Vinos y Espumantes,Vinos Blancos,VINO LA LINDA CHARDONNAY X 750CC,LaLinda,https://supertopar.vteximg.com.br/arquivos/ids/163203/326118.jpg,Vino la Linda Chardonnay x 750cc
7791203003372,Bebidas,Vinos y Espumantes,Vinos Blancos,VINO LA LINDA TORRONTES X 750CC,La Linda,https://supertopar.vteximg.com.br/arquivos/ids/163204/326119.jpg,Vino la Linda Torrontes x 750cc
7791203003396,Bebidas,Vinos y Espumantes,Vinos Blancos,VINO LALINDA SWEET VIOGNIER X 750CC,La Linda,https://supertopar.vteximg.com.br/arquivos/ids/163236/326121.jpg,Vino la Linda Sweet Viognier x 750cc
7791203003433,Bebidas,Vinos y Espumantes,Vinos Espumantes y Champagne,CHAMPAGNE LA LINDA EXTRA BRUT X 750CC,La Linda,https://supertopar.vteximg.com.br/arquivos/ids/163197/309364.jpg,Champagne la Linda Extra Brut x 750cc
7791250000942,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO LOS ARBOLES SELECCIONCABERNET X 750CC,Los Arboles,https://supertopar.vteximg.com.br/arquivos/ids/157099/325149.jpg,Vino los Arboles Seleccion Cabernet x 750cc
7791250001482,Bebidas,BebidasBlancas y Licores,Licores,LICOR LEGUI 40 AÑOS X 750CC,Legui,https://supertopar.vteximg.com.br/arquivos/ids/157047/311216.jpg,Licor Legui 40 Años x 750cc
7791250002243,Bebidas,Bebidas Blancas y Licores,Vodka,VODKA SMIRNOFF WATERMELON X 700CC,Smirnoff,https://supertopar.vteximg.com.br/arquivos/ids/158155/310112.jpg,Vodka Smirnoff Watermelon x 700cc
7791250002717,Bebidas,Bebidas Blancas y Licores,Vodka,APERITIVO SMIRNOFF CITRIC X 700CC,Smirnoff,https://supertopar.vteximg.com.br/arquivos/ids/156754/310114.jpg,Aperitivo Smirnoff Citric x 700cc
7791250003097,Bebidas,Bebidas Blancasy Licores,Vodka,VODKA SMIRNOFF ORANGE & LIMA X 700CC,Smirnoff,https://supertopar.vteximg.com.br/arquivos/ids/157037/310137.jpg,Vodka Smirnoff Orange & Lima x 700cc
7791250003103,Bebidas,Bebidas Blancas y Licores,Vodka,VODKA SMIRNOFF TANGERINE & LEMONGRASS X 700CC,Smirnoff,https://supertopar.vteximg.com.br/arquivos/ids/158161/310138.jpg,Vodka Smirnoff Tangerine & Lemongrass x 700cc
7791250003257,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO LOS ARBOLES SELECCION BLEND X 750CC,Los Arboles,https://supertopar.vteximg.com.br/arquivos/ids/156975/325460.jpg,Vino los Arboles Seleccion Blend x 750cc
7791254000306,Alimentos,Endulzantes,Edulcorantes,EDULCORANTE JUMALA JUMASWEET SOBRE X 100UN,Jumala,https://supertopar.vteximg.com.br/arquivos/ids/159813/118025.jpg,Edulcorante Jumala Jumasweet Sobre x 100un
7791254119404,Alimentos,Endulzantes,Edulcorantes,EDULCORANTE JUMALA JUMASWEET X 500CC,Jumala,https://supertopar.vteximg.com.br/arquivos/ids/159814/118040.jpg,Edulcorante Jumala Jumasweet x 500cc
7791254119503,Alimentos,Endulzantes,Edulcorantes,EDULCORANTE JUMALA JUMASWEET X 250CC,Jumala,https://supertopar.vteximg.com.br/arquivos/ids/156535/118039.jpg,Edulcorante Jumala Jumasweet x 250cc
7791274000577,Perfumeria,Jabones,Jabon Liquido,JABON LIQUIDO ALGABO CREMA DOY PACK X 300CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/158606/547042.jpg,Jabon Liquido Algabo Crema Doy Pack x 300cc
7791274000713,Perfumeria,Jabones,Jabon Liquido,JABON LIQUIDO ALGABO COCO VAINILLA X 300CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/157904/547040.jpg,Jabon Liquido Algabo Coco Vainilla x 300cc
7791274000737,Perfumeria,Jabones,Jabon Liquido,JABON LIQUIDO ALGABO COCO VAINILLA DOY PACK X 300CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/158098/547041.jpg,Jabon Liquido Algabo Coco Vainilla Doy Pack x 300cc
7791274005237,Perfumeria,Cuidado Personal,Algodón e Hisopos,HISOPOS ALGABO TUBO X 100UN,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/157168/503106.jpg,Hisopos Algabo Tubo x 100un
7791274005305,Perfumeria,Cuidado Personal,Quita Esmaltes,QUITAESMALTEALGABO FORTALECEDOR X 100CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/158458/512042.jpg,Quitaesmalte Algabo Fortalecedor x 100cc
7791274005312,Perfumeria,Cuidado Personal,Quita Esmaltes,QUITAESMALTE ALGABO HUMECTANTE X 100CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/157955/512043.jpg,Quitaesmalte Algabo Humectante x 100cc
7791274005329,Perfumeria,Cuidado Personal,Quita Esmaltes,QUITAESMALTE ALGABO CON KERATINA X 100CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/158614/512044.jpg,Quitaesmalte Algabo con Keratina x 100cc
7791274009242,Perfumeria,Cuidado Personal,"Lociones, Colonias y Aceites",COLONIA ALGABO INGLESA X 500CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/157397/514231.jpg,Colonia Algabo Inglesa x 500cc
7791274009532,Perfumeria,Cuidado de Piel,Talcos y Feculas,TALCO ALGABOFOOT X 200GR,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/157327/511059.jpg,Talco Algabo Foot x 200gr
7791274087134,Perfumeria,Cuidado Personal,"Lociones, Colonias y Aceites",COLONIA ALGABO AMBRE X 500CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/157396/514230.jpg,Colonia Algabo Ambre x 500cc
7791274193408,Perfumeria,Jabones,Jabon Liquido,JABON LIQUIDO ALGABO CITRUS X 300CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/157911/547089.jpg,Jabon Liquido Algabo Citrus x 300cc
7791274196294,Perfumeria,Tratamiento de Cabello,Fijadores y Gel,GEL ALGABO EXTRA BRILLO X 350CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/158471/515051.jpg,Gel Algabo Extra Brillo x 350cc
7791274196300,Perfumeria,Tratamiento de Cabello,Fijadores y Gel,GEL ALGABO FIJACION FUERTE X 350GR,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/157968/515052.jpg,Gel Algabo Fijacion Fuerte x 350gr
7791274196430,Perfumeria,Tratamientode Cabello,Fijadores y Gel,GEL ALGABO EFECTO EFECTO HUMEDO POMO X 150GR,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/158472/515057.jpg,Gel Algabo Efecto Efecto Humedo Pomo x 150gr
7791274196447,Perfumeria,Tratamiento deCabello,Fijadores y Gel,GEL ALGABO BRILLO Y CONTROL POMO X 150GR,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/157969/515059.jpg,Gel Algabo Brillo y Control Pomo x 150gr
7791274196454,Perfumeria,Tratamiento de Cabello,Fijadores y Gel,GEL ALGABO FIJACION FUERTE POMO X 150CC,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/158473/515058.jpg,Gel Algabo Fijacion Fuerte Pomo x 150cc
7791274198052,Perfumeria,Cuidado de Piel,Talcos y Feculas,TALCO ALGABO CLASICO X 200GR,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/157954/511091.jpg,Talco Algabo Clasico x 200gr
7791274200045,Perfumeria,Cuidado de Piel,Talcos y Feculas,TALCO FOOT ANTIBACTERIAL X 200GR,Algabo,https://supertopar.vteximg.com.br/arquivos/ids/158142/511090.jpg,Talco Foot Antibacterial x 200gr
7791290791756,Limpieza,Lavado deRopa,Jabones,JABON ALA LAVADO A MANO CON BICARBONATO BLANCO X3KG,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159117/241375.jpg,Jabon Ala Lavado a Mano con Bicarbonato Blanco x 3kg
7791290791787,Limpieza,Lavado de Ropa,Jabones,JABON ALA MATIC CON BICARBONATO BLANCO X 3KG,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159120/241378.jpg,Jabon Ala Matic con Bicarbonato Blanco x 3kg
7791290792067,Limpieza,Lavadode Ropa,Jabones,JABON ALA LAVADO A MANO CORE ECOLAVADO X 400GR,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159097/241335.jpg,Jabon Ala Lavado a Mano Core Ecolavado x 400gr
7791290792074,Limpieza,Lavado de Ropa,Jabones,JABON ALA LAVADO A MANO ECOLAVADO X 3KG,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159092/241306.jpg,Jabon Ala Lavado a Mano Ecolavado x 3kg
7791290792081,Limpieza,Lavado de Ropa,Jabones,JABON ALA MATIC CORE ECOLAVADO X 800GR,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159098/241336.jpg,Jabon Ala Matic Core Ecolavado x 800gr
7791290792098,Limpieza,Lavado de Ropa,Jabones,JABON ALA MATIC CORE ECOLAVADO X 400GR,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159096/241329.jpg,Jabon Ala Matic Core Ecolavado x 400gr
7791290792159,Limpieza,Lavado de Ropa,Jabones,JABON ALA MATIC SOL ECOLAVADO X 3KG,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159094/241326.jpg,Jabon Ala Matic Sol Ecolavadox 3kg
7791290792364,Limpieza,Insecticidas,Repelentes de Mosquitos,REPELENTE LIVOPEN SPORTS X 165CC,Livopen,https://supertopar.vteximg.com.br/arquivos/ids/163492/215282.jpg,Repelente Livopen Sports x 165cc
7791290792845,Limpieza,Lavado de Ropa,Jabones,JABON ALA DILUIR X 500CC+BOTELLA 3LT VACIA,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159113/241370.jpg,Jabon Ala Diluir x 500cc+botella 3lt Vacia
7791290792968,Limpieza,Lavado de Ropa,Jabones,JABON LIQUIDO SKIP BIO DILUIBLE 500CC + BOTELLA 3L REUTILIZABLE,Skip,https://supertopar.vteximg.com.br/arquivos/ids/159069/240189.jpg,Jabon Liquido Skip Bio Diluible 500cc + Botella 3l Reutilizable
7791290793385,Limpieza,Pisos y Muebles,Limpiadores Multisuperficies,LIMPIADOR CIF CREMOSO MULTIUSO X 375CC,Cif,https://supertopar.vteximg.com.br/arquivos/ids/159230/246062.jpg,Limpiador Cif Cremoso Multiuso x 375cc
7791290793453,Limpieza,Lavadode Ropa,Jabones,JABON ALA BARRA ECOLAVADO X 200GR,Ala,https://supertopar.vteximg.com.br/arquivos/ids/158849/216045.jpg,Jabon Ala Barra Ecolavado x 200gr
7791290793545,Limpieza,Lavado de Ropa,Jabones,JABON EN POLVO SKIP BIO BAJA ESPUMA X 2500GR,Skip,https://supertopar.vteximg.com.br/arquivos/ids/159072/240200.jpg,Jabon en Polvo Skip Bio Baja Espuma x 2500gr
7791290793606,Limpieza,Lavado de Ropa,Suavizantes para Ropa,SUAVIZANTE COMFORT CUIDADO DOY PACK X 1LT,Comfort,https://supertopar.vteximg.com.br/arquivos/ids/158955/231301.jpg,Suavizante Comfort Cuidado Doy Pack x 1lt
7791290794160,Limpieza,Baño,Desodorante Inodoro,DESINFECTANTE INODORO VIM CITRUS 4EN1 X 35GR,Vim,https://supertopar.vteximg.com.br/arquivos/ids/159025/233178.jpg,Desinfectante Inodoro Vim Citrus 4en1 x 35gr
7791290794634,Limpieza,Lavado de Ropa,Jabones,JABON ALA ECO LAVADO A MANO BLANCURA EXTREMA DOY PACK X 800CC,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159111/241368.jpg,Jabon Ala Eco Lavado a Mano Blancura Extrema Doy Pack x 800cc
7791290794900,Limpieza,Cocina,Detergentes,DETERGENTE ALOE CREMOSO FLORES BLANCA X 750CC,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159175/244079.jpg,Detergente Aloe Cremoso Flores Blanca x 750cc
7791290794962,Limpieza,Lavandinas,Lavandinas en Gel,LAVANDINA EN GEL VIM LAVANDA X 700CC,Vim,https://supertopar.vteximg.com.br/arquivos/ids/158889/220242.jpg,Lavandina en Gel Vim Lavanda x 700cc
7791290794986,Limpieza,Pisos y Muebles,Limpiadores Multisuperficies,DESINFECTANTE VIM AVANZADA DOY PACK X 450CC,Vim,https://supertopar.vteximg.com.br/arquivos/ids/159271/247238.jpg,Desinfectante Vim Avanzada Doy Pack x 450cc
7791290795136,Limpieza,Lavado de Ropa,Jabones,JABONGRANBY ROSAS BICARBONATO DOY PACK X 3LT,Granby,https://supertopar.vteximg.com.br/arquivos/ids/159128/242148.jpg,Jabon Granby Rosas Bicarbonato Doy Pack x 3lt
7791290795273,Limpieza,Lavado de Ropa,Jabones,DETERGENTE ALA ROPA FINA LAVADO A MANO DOY PACK X 900CC,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159075/240204.jpg,Detergente Ala Ropa Fina Lavado a Mano Doy Pack x 900cc
7791290795280,Limpieza,Lavado de Ropa,Jabones,DETERGENTE ALA BAJA ESPUMA ROPA FINA DOY PACK X 450CC,Ala,https://supertopar.vteximg.com.br/arquivos/ids/159071/240198.jpg,Detergente Ala Baja Espuma Ropa Fina Doy Pack x 450cc
